,ASH.S2.2,BC.S2X3,AUC.S2.2,T2.S2.1,ASH.N1.1.X1,ASH.N1.1.X3,ASH.N1.1X3,BC.N1,BC.N1.1X2,BC.N1.3X1,BC.N1.3X2,BC.N1.3X3,PAR.N1.3,AUC.N1.1,AUC.N1.3,OUI.N1.3X1,RE.N1.3,FN.N1.2,FN.N1.3,T2.N1.1,ASH.C1.1,ASH.C1.2,ASH.C1.3,PAR.C1.1,PAR.C1.2,AUC.C1.2X1,AUC.C1.3,RE.C1.2X2,C1.3X2,FN.C1.2,FN.C1.3,TN.C1.1,T2.C1.1,SF.C1.3,ASH.N2.2,ASH.N2.3,BC.N2.1.X3,BC.N2.1X1,BC.N2.1X2,BC.N2.2X1,BC.N2.2X2,AUC.N2.1.X1,AUC.N2.1X2,AUC.N2.2,RE.N2.2,RE.N2.2X2,RE.N2.3,FN.N2.2,SF.N2.3,ASH.C2.2,ASH.C2.3,BC.C2.1X1,BC.C2.1X2,BC.C2.3X1,BC.C2.3X2,BC.C2.3X2b,PAR.C2.3,C2.1,C2.3X1,OUI.C2.2,OUI.C2.2.X2,C2.2X2,RE.C2.2.1,S.M.C2.3,S.M.C2.3X2,FN.C2.1,FN.C2.3,T2.C2.3,SF.C2.2,ASH.S1.2.X1,ASH.S1.2.X3,ASH.S1.2X2,AUC.S1.1.X2,AUC.S1X1,S.M.S1.1X1,FN.S1.1,FN.S1.2,FN.S1.3,SF.S1.3
Bacteria|Actinobacteria|Thermoleophilia|Gaiellales,0.00603869870295556,0.00135739380389652,0.00195319312196993,0.0181019901392738,0.00139798395997351,0.00556003223207091,0.00113977826132007,0.0151213688818146,0.0046800675157281,0.00155649148507599,0.00155447418221141,0.00915914881895186,0.000621452541740896,0.0124637964138111,0.000888148764918124,0.0329951332178504,0.000646651270207852,0.0187539732994278,0.00543576734915746,0.00114597544338336,0.000646663217796172,0.00455840455840456,0.0012959735442642,0.000832319610730521,0.000822819528250137,0.00159193420005306,0.00133248054578403,0.00154042899494274,0.00563023173437238,0.00295698553287919,0.0151314043005044,0.00294063591251608,0.0118337408312958,0.00654935168033871,0.000720691864189622,0.00100497462439073,0.00389304374551788,0.0229442304471613,0.00154527660451221,0.00178948041158049,0.00955414012738853,0.00487432713092866,0.00341474707720801,0.0100648446513108,0.000721180517030955,0.000439705397383753,0.00196572796034358,0.00450874831763123,0.00274290536976474,0.041528293821721,0.00142993326978074,0.00255054720831015,0.000638773554774832,0.00251557722822091,0.00813279114725685,0.00208064995541464,0.000357621814930711,0.000511639805576874,0.0326266519823789,0.073883061945877,0.0553348600271066,0.001740790655885,0.000996214385335724,0.0514390491470482,0.0835860500379075,0.00308749179884991,0.00152253349573691,0.00401635229147242,0.000779984400311994,0.000720564922899553,0.00692610201326525,0.00223185818135442,0.00531324808781456,0.00199140076940484,0.0272428116739494,0.0047074646940148,0.00134168157423971,0.00237290146526665,0.00459836183359678
Bacteria|Actinobacteria|Thermoleophilia|NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55092978073827e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.61550674781688e-05,0,0,0,0,0,6.39100146993034e-05,0,0,0,0,0,0,0,0,5.27481801877835e-05,0,0,4.6373585605639e-05,0,0,0,0,0,0,4.58883994126285e-05,0,9.34710473430855e-05,0,0,0,9.47687642153146e-05,7.71872949712477e-05,0,0,0,7.20564922899553e-05,0,0,0,0,0,8.40618695359785e-05,0,0,0
Bacteria|Actinobacteria|Thermoleophilia|Solirubrobacterales,0.0295556028067191,0.032258064516129,0.0210317045097834,0.0225285205311836,0.0247958207637407,0.0283642224012893,0.0113287051428177,0.0483983286908078,0.0316863587540279,0.017487639626442,0.00902270884022709,0.0288547620687281,0.0123461904959191,0.0229424973152397,0.0441298917568693,0.0348511094613545,0.0136720554272517,0.0231687504414777,0.0313462583801413,0.00736698499317872,0.026189860320745,0.0323646723646724,0.0416945971309827,0.023817145783981,0.0116840373011519,0.0215290148959557,0.0417332906939559,0.0129628553159333,0.0272562874028226,0.00853933205289411,0.023803203256349,0.0336335232494027,0.0170660146699266,0.0448531357501985,0.0500480461242793,0.0146726295161047,0.0332445446163303,0.0435437950092112,0.0166889873287318,0.0240940755416374,0.0296355272469922,0.0520069512143432,0.0295751823127677,0.0498070573258543,0.00826583823366249,0.0166355208676853,0.0216230075637793,0.00946612830865859,0.0254246228505117,0.0248906717522112,0.0329565572654229,0.0203116304952699,0.0152241030554668,0.0378110607995665,0.051729884674355,0.0659367878727831,0.0145730889584265,0.014645689434638,0.033223201174743,0.0529060671032045,0.0717857643594896,0.0178009883198562,0.033074317593146,0.0349038996758456,0.0717873388931008,0.0319555401180966,0.0213154689403167,0.0191852542494442,0.00881982360352793,0.0121775471970024,0.0466631449198803,0.0250605790077796,0.0381269340806913,0.0240778456664404,0.0232507957058855,0.0524546065904506,0.0403622540250447,0.0265171738743549,0.0177228529003209
Bacteria|AD3|ABS-6|NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.03974149906384e-05,0.0017462482946794,0,0,0,0,0,0,0,0,0,0,0,0,0.00112469437652812,0.0042339243186028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000314042171377299,5.27481801877835e-05,0,0,0,0,0,0,0,0,0,4.58883994126285e-05,0,0,0,0,0,0,0,0,0.00182887470415262,0,0,0,0,0,0,5.39461617305929e-05,0,0,0,0
Bacteria|AD3|JG37-AG-4|NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00111325758816018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria|Armatimonadetes|[Fimbriimonadia]|[Fimbriimonadales],0.00267914097384648,0.00271478760779304,0.00132538104705103,0.00338287688487422,0.00389963946729453,0.00112812248186946,0.000518081027872759,0.000870473537604457,0.00130428111094062,0.00107581029115547,0.0008110300081103,0.00213483919840231,0.00621452541740896,0.00387256337661492,0.00371912295309464,0.00202095190959334,0.00147806004618938,0.00215441124532034,0.00229510176964426,0.00360163710777626,0.00303931712364201,0.00512820512820513,0.0025919470885284,0.00185671297778347,0.0018102029621503,0.00140241822385627,0.0059162136232811,0.00328431087601,0.000186431514383191,0.00113305053129016,0.00318555880010619,0.00196042394167739,0.00410757946210269,0.00304313310399577,0.00240230621396541,0.00145721320536656,0.00256121299047229,0.00251214201976218,0.000927165962707325,0.00345114079376238,0.00433474876150035,0.00411138897130505,0.00538256742678551,0.00175040776544536,0.00349495173638078,0.00271151661719981,0.00619631639673518,0.00670704351727232,0.00311214263107923,0.00332094827869661,0.00258749829769849,0.00250417362270451,0.0046843394016821,0.00162544990131197,0.00346643557096194,0.00426037848013475,0.00393383996423782,0.00297390636991558,0.00830580029368576,0.00168047748739642,0.00102818152077394,0.00241464510332435,0.00139470013947001,0.00350348711568056,0.00194275966641395,0.00158233954691058,0.00299431587494925,0.00372946998493868,0.00359992800143997,0.00259403372243839,0.00575218641779656,0.00548399438847086,0.00315291644771414,0.00316813758768952,0.00172627717537897,0.00403496973772697,0.000223613595706619,0.00421190010084831,0.00234708051923169
Bacteria|Armatimonadetes|Armatimonadia|FW68,0.00195619817137997,0.0069466624081763,0.00659202678664853,0.00439054233994314,0.00103009344419101,0.00040290088638195,0.00189963043553345,0.00164146438519698,0.00360595365965935,0.00112158945248123,0.00118275209516085,0.00606018869223883,0.0189335874383726,0.0113573497347782,0.00466278101582015,0.0126206384558278,0.00517321016166282,0.0151868333686516,0.00724768979887661,0.0139154160982265,0.00517330574236937,0.0156125356125356,0.00134066228716986,0.00262500800307318,0.00367526055951728,0.003487093962021,0.00469033152115979,0.0118293320932396,0.000466078785957978,0.00422821295822912,0.0163702327227679,0.00441095386877412,0.00938875305623472,0.0135617888330246,0.00192184497117233,0.00140696447414703,0.00343202540723287,0.00468933177022274,0.00288451632842279,0.0147632133955391,0.0119426751592357,0.00818039248929767,0.0360574140525524,0.00274495763217568,0.00238544324864085,0.00450698032318347,0.0206828768001367,0.00349932705248991,0.00791222702816753,0.00115082366093447,0.00170230151164374,0.0183639398998331,0.0114446928563824,0.00348310693138279,0.00786614225718285,0.00500346774992569,0.0165400089405454,0.00342159119979534,0.00977422907488987,0.00701164744741264,0.00350516427536571,0.00774932614555256,0.00159394301653716,0.0119838905078419,0.00549658832448825,0.0115395005982015,0.00451684937068616,0.0037653302732554,0.0295794084118318,0.00713359273670558,0.00434348770323414,0.0075245504399949,0.00648099492030128,0.00773930753564155,0.00269730808652964,0.0126092804303968,0.0171064400715564,0.0155425045974966,0.0234229055898836
Bacteria|Bacteroidetes|[Saprospirae]|[Saprospirales],0.0363172443121412,0.0472692430533376,0.0209619476125702,0.0226004966351171,0.0424913545728791,0.0180499597099114,0.0086001450626878,0.0145244727417429,0.0379008746355685,0.020989745467863,0.0192619626926196,0.0362922663728393,0.0438331192774578,0.00855869048781282,0.0188731612545101,0.00861997855316341,0.027066974595843,0.00921805467260013,0.0197499547019388,0.0202455661664393,0.044425763062597,0.0375498575498575,0.0298073915180766,0.0675459376400538,0.0447065277015908,0.0140999886290414,0.00767508794371602,0.0284252746613963,0.0272562874028226,0.0152132760359813,0.0176090611450314,0.0221772958402254,0.0372616136919315,0.0190526594337126,0.0250640614990391,0.0151751168283001,0.0335006659153775,0.0304806565064478,0.0245183887915937,0.0432031699367291,0.0328202406227884,0.013520959606663,0.00781340432920477,0.0122528543581175,0.0220237434816376,0.0427979920120186,0.0270073928464596,0.0118887393449978,0.0237894292646904,0.0340643803636603,0.0285305733351491,0.0447505101094417,0.0327371446822102,0.0220983784202175,0.0377308179454703,0.0114435747547805,0.0637460885113992,0.0128869276029675,0.0441905286343612,0.0257286898070348,0.00766462588213301,0.142014824797844,0.0220163379159195,0.0405356733571265,0.0310367702805155,0.0157848018216202,0.0198436865611043,0.0353941045686007,0.0450590988180236,0.0422251044819138,0.0285261489698891,0.0445733962504783,0.00969229870963975,0.0188277890925549,0.0194206182230134,0.0169804976462677,0.0235912343470483,0.0233137568962449,0.0335297217033099
Bacteria|Bacteroidetes|At12OctB3|NA,4.25260472039124e-05,7.9846694346854e-05,6.9756897213212e-05,0,0,0,0,0,0,2.28895806628823e-05,0,0,0.000290011186145751,0,0.000499583680266445,0,0,0.000847637211273575,6.03974149906384e-05,0.000491132332878581,0,5.6980056980057e-05,0,0,0,0,0,0.000290646980177876,0,5.52707576239101e-05,0.000176975488894788,0,0.000684596577017115,0.000132310134956338,0,5.02487312195367e-05,0,0.000167476134650812,0.000103018440300814,0,8.84642604387827e-05,4.23854533124232e-05,0.000115754138210441,7.95639893384254e-05,0,3.66421164486461e-05,0,0,0.000158244540563351,0,0.000204276181397249,0,0,0,0,0,0.000178810907465355,6.39549756971092e-05,0.000183553597650514,0,9.34710473430855e-05,5.61545372866128e-05,0,0,9.47687642153146e-05,3.85936474856239e-05,0,0,0.000779984400311994,0,5.86957797734343e-05,6.37673766101263e-05,0,0.000271554650373388,0,0.000588433086751849,0,0.000177967609894999,0
Bacteria|Bacteroidetes|Cytophagia|Cytophagales,0.00119072932170955,0.000159693388693708,0.000139513794426424,0.00208730701407133,0.000257523361047752,0.00016116035455278,0.000863468379787932,0.00131814564265818,0.000383612091453123,0.0739104559604468,0.0364625574479589,0.000482060464155361,0.00277582135310933,0.000553223339516418,0.000444074382459062,0.00218592757568259,0.00046189376443418,0.000211909302818394,0.000785166394878299,0.000491132332878581,0,0.000113960113960114,0,0.000512196683526474,0.000932528798683489,0.000189515976196793,0.000319795330988168,0.000959135034586991,0.137679673371987,0.0791339072280333,0.00088487744447394,0.00036757948906451,0.00039119804400978,0.00158772161947605,0.00112107623318386,0,0.00799098453027354,0.000502428403952437,0.000412073761203255,0.000319550073496517,0.000176928520877565,0.000508625439749078,0.000694524829262646,0.000556947925368978,0.000499278819482969,0.000219852698691876,0.000854664330584163,0.07673844773441,0.00116045996413124,0.00272909611021603,6.80920604657497e-05,0,0.00516341956776323,0,0.000399973335110993,0.000247696423263648,0.000804649083594099,0.000639549756971092,0.00380873715124816,0.00249174248131193,0.00364537084638033,0.000673854447439353,0.000697350069735007,0.012213090599522,0.0028904473085671,0.000463123769827486,0.000355257815671945,0.00347844796672165,0.00191996160076798,0.00100879089205937,0.00217174385161707,0.00325213620711644,0.000116774683248672,0.00058836840914234,0.00178022333710956,0.000924680564895763,0.000670840787119857,0.000474580293053331,0.00258657853139819
Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales,4.25260472039124e-05,0,0,0,0,0.00016116035455278,0.000103616205574552,0,7.67224182906245e-05,4.57791613257645e-05,0,0.000137731561187246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12242598094458e-05,0,0,0,0.000353857041755131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000280413142029256,0,0,0.000654857404800105,0.000236921910538287,0,0.000507511165245635,0,0,0,5.86957797734343e-05,6.37673766101263e-05,0,0,5.39461617305929e-05,0,0,0,0
Bacteria|Bacteroidetes|Sphingobacteriia|Sphingobacteriales,0.0158622156070593,0.0287448099648675,0.00415053538418611,0.0222046280634829,0.0144213082186741,0.0186140209508461,0.00984353952958243,0.0230302427377636,0.0113549179070124,0.00679820545687603,0.00800892133008921,0.0229323049376765,0.0220408501470771,0.00263594650004881,0.00460727171801277,0.00247463499133878,0.0125635103926097,0.0102422829695557,0.012019085583137,0.0130968622100955,0.0301345059493016,0.0473504273504273,0.01586450373151,0.0123567449900762,0.0351618211738892,0.00739112307167494,0.00101268521479586,0.0284252746613963,0.00548108652286582,0.00577579417169861,0.00716750730023892,0.00851559149666115,0.0117359413202934,0.0102540354591162,0.0108904548366432,0.00221094417365962,0.022641122835775,0.010718472617652,0.0141135263212115,0.0272256662619032,0.0252123142250531,0.00525579621074047,0.00434078018289154,0.00171062577077615,0.0149783645844891,0.0311824410977978,0.0309815819836759,0.0072678331090175,0.0114991032809368,0.00887778252720876,0.0111670979163829,0.0156278983491004,0.0128287022250612,0.00561167227833894,0.0202653156456236,0.0026751213712474,0.00974519445686187,0.0065553850089537,0.0245044052863436,0.0124007649069943,0.00434640370145347,0.0255503144654088,0.0132496513249651,0.0215775514881635,0.0135045489006823,0.0117324688356297,0.00999796995533902,0.0124435200459012,0.0211795764084718,0.0385502233751261,0.0234196161296003,0.0432980487182757,0.00110935949086238,0.00660782982575243,0.0108431785078492,0.011600537995965,0.00805008944543828,0.00925431571453995,0.0154236719835225
Bacteria|Chlamydiae|Chlamydiia|Chlamydiales,0.00225388050180736,0.00207601405301821,0.0035227233092672,0.00993270234282218,0.00264881171363402,0.00088638195004029,0.00248678893378924,0.0035316354954238,0.00138100352923124,0.00304431422816334,0.000743444174101108,0.00130844983127884,0.00165720677797572,0.00273357414819877,0.00593949486538995,0.00164975666089252,0.000554272517321016,0.00960655506110052,0.00332185782448511,0.00818553888130969,0.00045266425245732,0.000968660968660969,0.00290476828886803,0.00294513093027723,0.00213933077345036,0.00204677254292537,0.0068755996162456,0.00188920537115619,0.00197617405246183,0.00352351079852427,0.00681355632244934,0.00416590087606445,0.00337408312958435,0.0186557290288436,0.00184176809737348,0.00160795939902517,0.00322712836799508,0.002679618154413,0.00247244256721953,0.00242858055857353,0.00353857041755131,0.00178018903912177,0.00312536173168191,0.00358037952022914,0.00277377121934983,0.00315122201458356,0.00282039229092774,0.00296096904441454,0.0154552167950206,0.0035839936869102,0.000885196786054746,0.00394175477647932,0.0152241030554668,0.00270908316885328,0.00159989334044397,0.00168433567819281,0.00169870362092088,0.00338961371194679,0.00302863436123348,0.00191226748565799,0.00266392484927794,0.00151617250673854,0.00358637178720861,0.00792377459808127,0.00208491281273692,0.00447686310833237,0.00284206252537556,0.0180377250233092,0.0185396292074159,0.00309842916846808,0.00358044256617949,0.00924626960846831,0.000525486074619023,0.00416383797239194,0.00199600798403194,0.0217720242098184,0.0156529516994633,0.0224832413834016,0.0103942137280261
Bacteria|Chlamydiae|Chlamydiia|NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00026034039506655,0,0.000288707415656191,0.000184757505773672,3.5318217136399e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000100497462439073,0,0.000167476134650812,0.000103018440300814,0,0,0,0,3.97819946692127e-05,0,3.66421164486461e-05,0,0,5.27481801877835e-05,0,0,0,0,0,0.000199986667555496,9.90785693054592e-05,0,0,0,0,0,0,0,0,0,0,0,0.000215161729900308,0.000239995200095998,0,0,0,0,4.52591083955646e-05,0,0,0,0,0
Bacteria|Chlorobi|NA|NA,0,7.9846694346854e-05,0,0.000827725195235182,0,0,0,0,7.67224182906245e-05,2.28895806628823e-05,0,0,4.1430169449393e-05,6.50850987666374e-05,0,0.000123731749566939,0,0.000282545737091192,6.03974149906384e-05,0,0,0,0,0,0,0,0,0.00011625879207115,0,1.38176894059775e-05,0.000176975488894788,0,0,0.000264620269912675,0,0,0,0,0,6.39100146993034e-05,0,0,0,0,0,0,0,0,0.000158244540563351,0,0,0.000185494342422556,0,3.87011881264755e-05,0.000133324445036998,9.90785693054592e-05,0,0,0.000275330396475771,0,0,0,0,0,0,7.71872949712477e-05,0,0.000788926342967798,0.000419991600167997,0,0,6.37673766101263e-05,0,0,0,0,0,0.000711870439579996,0
Bacteria|Chloroflexi|C0119|NA,0,0,0,0,0,0,0.00037992608710669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000145323490088938,0,0,0,0,0,0,0,0,0.000102448519618892,0,0,0,0,0,0,3.97819946692127e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000191302129830379,0.000583873416243358,0,0,0,0,0,0
Bacteria|Chloroflexi|Chloroflexi|[Roseiflexales],4.25260472039124e-05,0,0,0.000395868571634217,0,0,3.45387351915173e-05,0,0,4.57791613257645e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97819946692127e-05,0,0,0,0,0,0.00072337487258738,0,0,0,0,0,0,0,0,0,0.0009271599930463,0,0,0,0,0.000473843821076573,0,0,0,0,0,0,6.37673766101263e-05,0,0,0.000269730808652964,0,0,0,0
Bacteria|Chloroflexi|Ktedonobacteria|JG30-KF-AS9,0,0,0.000209270691639636,0,0,0,0,0,0,0.000320454129280352,0,0,0,0,0,0,0,0.00183654729109275,0.000483179319925107,0.000109140518417462,0,0,0,0,0,0,0,0,0,8.29061364358652e-05,0.000265463233342182,0,0,0.000264620269912675,0,0,0,0,0,0,0,4.23854533124232e-05,0.000636647760157426,7.95639893384254e-05,0,0,0,0.00100942126514132,0,0,0,0,0,0,0,0,0,0,0,0,4.67355236715427e-05,0,0,0,0,0.000270155532399367,0,0.000358602883167181,5.99988000239995e-05,0,0,0,0,0,0,8.40618695359785e-05,0,0.000474580293053331,0.000335297217033099
Bacteria|Chloroflexi|Ktedonobacteria|Ktedonobacterales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000120794829981277,0.000218281036834925,0,0,0,0,0,0,0,0,0,1.38176894059775e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97819946692127e-05,0,0,0,6.72947510094213e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000236921910538287,3.85936474856239e-05,0,0,0,0,0,0,0,0,0,0,0,0.000474580293053331,0
Bacteria|Chloroflexi|Ktedonobacteria|NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.24878330446259e-05,0,0.00102422829695557,0.00036238448994383,0.000327421555252387,0,0,0,0,0,0,0,0,0,2.76353788119551e-05,0.000176975488894788,0,0.000146699266503667,0,0,0,0,0,0,0,0,0,0,3.97819946692127e-05,0,0,0,2.24315836698071e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000115780942456872,5.07511165245635e-05,0,0,0,0,0,0,0,0,8.40618695359785e-05,0.000111806797853309,0,0
Bacteria|Chloroflexi|Ktedonobacteria|Thermogemmatisporales,4.25260472039124e-05,0,0.000104635345819818,0,0,0,0,0,0,0,0,0,0.000165720677797572,0,0,0,0.000184757505773672,0,0.000422781904934469,0.000818553888130969,0,0,0,0,0,0,0,0,0,8.29061364358652e-05,0,0,4.88997555012225e-05,0,0,0,0,0.000167476134650812,0,0,0,0,0,0.000159127978676851,0,7.32842328972921e-05,0,0,0,0,0.000136184120931499,0.000185494342422556,0,0.000232207128758853,0.000133324445036998,0,0,0,0,0,0,0,0,0,0,0.000308749179884991,0,0,0.000299994000119998,0.000216169476869866,0.000586957797734343,0,0,0,0,0.000168123739071957,0,0,0.0011495904583992
Bacteria|Chloroflexi|S085|NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000460329464373788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria|Chloroflexi|TK10|B07_WMSP1,0,0,0,0.000251916363767229,0,0,0,0,7.67224182906245e-05,0,0,0,0,0,0,8.24878330446259e-05,0,0,6.03974149906384e-05,0.000109140518417462,0,0,0,0,0,0,0,0,0,0,0,0,0.00058679706601467,0.000132310134956338,0,0,0,0.000167476134650812,0,0,0,0,0,3.97819946692127e-05,0,0,0,0,0,0,0,0,5.32311295645694e-05,0,0,0,0,0,0.000137665198237885,0.00046357999652315,0,0,0,0,0,3.85936474856239e-05,0,3.58602883167181e-05,5.99988000239995e-05,0,0,0,0,0,0.000161838485191779,0,0,0,0
Bacteria|Chloroflexi|TK17|NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000600409691318782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88997555012225e-05,6.61550674781688e-05,0,0,0,0.000167476134650812,0,0,0,4.23854533124232e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000573764613067489,0,0,0,0,0,0,0,0,0,0,0
Bacteria|Cyanobacteria|Chloroplast|Chlorophyta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000657613520533982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria|Cyanobacteria|Chloroplast|Streptophyta,4.25260472039124e-05,0.000319386777387416,6.9756897213212e-05,0.000143952207866988,0.000257523361047752,0.00016116035455278,0.000794390909404898,0.000149224035017907,0.000230167254871874,0.101217725691265,0.000168964585022979,0.000206597341780869,0.000165720677797572,0,0,0,0.000184757505773672,0.000282545737091192,0,0.000218281036834925,0,0,0,0.000128049170881619,0.000164563905650027,0,0,0.00011625879207115,0.0423758832192994,0.0291691423360186,8.8487744447394e-05,0,0.000146699266503667,0.000396930404869013,0,5.02487312195367e-05,0.000102448519618892,0,0,0.00019173004409791,0.000176928520877565,8.47709066248464e-05,0.000115754138210441,0,0.000499278819482969,3.66421164486461e-05,0.000170932866116833,0.0329519964109466,0,0.00072337487258738,6.80920604657497e-05,0.000741977369690224,0.00447141488342383,0.000696621386276559,0.000599960002666489,0,0.000536432722396066,0.000159887439242773,0,0.00237584748218114,0,0,9.96214385335724e-05,0.0025212010084804,0,3.85936474856239e-05,0,0,0.000119997600047999,7.20564922899553e-05,5.86957797734343e-05,0.000255069506440505,0,0,0.000809192425958893,0,0,5.93225366316664e-05,0.000670594434066197
Bacteria|Cyanobacteria|ML635J-21|NA,0,0,0,0.000107964155900241,0,0,0,0,7.67224182906245e-05,0,0,0,0.000994324066785433,0,0,0,0.000184757505773672,0,0,0,0,0,0,0,0,3.79031952393587e-05,0,2.90646980177876e-05,0,0,0,0,0.000146699266503667,0,0,0,0.000665915377522795,0,0.000103018440300814,0,0.000176928520877565,0,0,3.97819946692127e-05,5.54754243869966e-05,0,4.27332165292082e-05,0,0,0,0,0,0,7.7402376252951e-05,0.000133324445036998,4.95392846527296e-05,0,0,0,0,0,0,0,3.27428702400052e-05,0,3.85936474856239e-05,5.07511165245635e-05,0,0,7.20564922899553e-05,5.86957797734343e-05,0,0.000291936708121679,4.52591083955646e-05,0,0,0,0,4.78996024332998e-05
Bacteria|Elusimicrobia|Elusimicrobia|Elusimicrobiales,8.50520944078248e-05,7.9846694346854e-05,0.000313906037459454,0,0.000367890515782503,0.00024174053182917,0,0,7.67224182906245e-05,2.28895806628823e-05,0.000168964585022979,6.8865780593623e-05,4.1430169449393e-05,0.000423053141983143,0.000388565084651679,0.000371195248700817,9.2378752886836e-05,0.00204845659391114,0.000181192244971915,0.000654843110504775,0,0.000113960113960114,8.93774858113241e-05,0.000128049170881619,5.48546352166758e-05,0.000227419171436152,0.000586291440144974,2.90646980177876e-05,0,0.000594160644457034,0.000265463233342182,0.000122526496354837,0.00039119804400978,0.00291082296903943,8.00768737988469e-05,0,0.000204897039237783,0,0,0.00019173004409791,0,0,0,0,0,3.66421164486461e-05,0.000170932866116833,0.000134589502018843,0.000949467243380103,0,6.80920604657497e-05,0.000139120756816917,0.000106462259129139,3.87011881264755e-05,0.000266648890073995,9.90785693054592e-05,0.000268216361198033,0.00041570734203121,9.1776798825257e-05,0,4.67355236715427e-05,0.000336927223719677,9.96214385335724e-05,0,0,7.71872949712477e-05,0.000101502233049127,0.000466183748117335,0.00101997960040799,0.000288225969159821,0.000352174678640606,0.000191302129830379,0.000116774683248672,0.000407331975560081,0,0.000252185608607935,0.000223613595706619,0.00195764370884499,0.000814293241366097
Bacteria|Elusimicrobia|Elusimicrobia|FAC88,8.50520944078248e-05,0.000159693388693708,0.00101147500959157,0.000395868571634217,0,0.00040290088638195,0.000103616205574552,0,7.67224182906245e-05,6.86687419886468e-05,3.37929170045958e-05,0.000206597341780869,0,0.000878648833349605,0.000333055786844296,0.000824878330446259,0,0.00169527442254715,0.000905961224859576,0.000327421555252387,0,0.000341880341880342,0,0,5.48546352166758e-05,0.000720160709547815,0.00154567743310948,2.90646980177876e-05,0,0.000442166060991281,0.0015042916556057,0.000551369233596765,0.000831295843520782,0.00310928817147393,0,0,0.00035856981866612,0.000334952269301625,0,0.00019173004409791,8.84642604387827e-05,0.000720552706311194,0.000636647760157426,0.000676293909376616,0,0,0,2.24315836698071e-05,0.000263740900938918,0,0,4.6373585605639e-05,0,7.7402376252951e-05,0.00053329778014799,0.000842167839096403,0,0.000287797390636992,0.000550660792951542,0.000115894999130788,0.000841239426087769,0.000168463611859838,0.000199242877067145,0.000196457221440031,0.000379075056861259,0.000270155532399367,0.000355257815671945,0.000968227784551388,0,0.000144112984579911,0.000176087339320303,0.000191302129830379,0.000408711391370351,0.000633627517537904,5.39461617305929e-05,0.000336247478143914,0.000111806797853309,0.00065254790294833,0.000335297217033099
